Ссылка,Название должности,Зарплата,Необходимый опыт,Название компании,Город,Станция метро
https://hh.ru/vacancy/113152874?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике,Информация отсутствует,Информация отсутствует,ООО Нейроленд,Москва,Академическая
https://hh.ru/vacancy/108318332?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике и отгрузкам на маркетплейсы,Информация отсутствует,Информация отсутствует,ООО Бьюти корп,Москва,Информация отсутствует
https://hh.ru/vacancy/112988109?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Логист (ВЭД),Информация отсутствует,Информация отсутствует,ООО КамТрансАвто,Москва,Информация отсутствует
https://hh.ru/vacancy/112577458?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Главный специалист отдела логистики и таможенного сопровождения,Информация отсутствует,Информация отсутствует,ООО СНФС (ЭЛОС),Москва,Воронцовская
https://hh.ru/vacancy/110329817?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по транспортной логистике (РФ),Информация отсутствует,Информация отсутствует,MAYORA GROUP,Москва,Информация отсутствует
https://hh.ru/vacancy/97872376?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике и ВЭД,Информация отсутствует,Информация отсутствует,АО Промстройконтракт,Москва,Калужская
https://hh.ru/vacancy/113146212?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике,Информация отсутствует,Информация отсутствует,U2B Упаковка для бизнеса,Москва,Информация отсутствует
https://hh.ru/vacancy/102332727?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике / Специалист по транспортной логистике,Информация отсутствует,Информация отсутствует,АО ОЧАКОВО,Москва,Говорово
https://hh.ru/vacancy/110806819?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Логист,Информация отсутствует,Информация отсутствует,ЛЭтуаль Логистический центр,Москва,Информация отсутствует
https://hh.ru/vacancy/113146154?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по логистике,Информация отсутствует,Информация отсутствует,Семенов Алексей Михайлович,Москва,Информация отсутствует
https://hh.ru/vacancy/112688168?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Логист в ночь / Менеджер по логистике,Информация отсутствует,Информация отсутствует,Делимобиль,Москва,Информация отсутствует
https://hh.ru/vacancy/112301565?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по грузоперевозкам/Логист на привлеченный транспорт,Информация отсутствует,Информация отсутствует,ООО Волк,Москва,Информация отсутствует
https://hh.ru/vacancy/113143136?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по логистике,Информация отсутствует,Информация отсутствует,АО Группа компаний ЕКС,Москва,Информация отсутствует
https://hh.ru/vacancy/111065542?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике,Информация отсутствует,Информация отсутствует,ООО МАРТИН,Москва,Информация отсутствует
https://hh.ru/vacancy/112592915?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике и отгрузкам на маркетплейс Wildberries,Информация отсутствует,Информация отсутствует,Yagadget,Москва,Информация отсутствует
https://hh.ru/vacancy/110313028?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Логист ВЭД (Маркетплейсы),Информация отсутствует,Информация отсутствует,ООО ВГП-Дженерал,Москва,Информация отсутствует
https://hh.ru/vacancy/112314318?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по работе с клиентами и сбыту/логист,Информация отсутствует,Информация отсутствует,АнКонсалт,Москва,Информация отсутствует
https://hh.ru/vacancy/112168428?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,"Главный специалист по логистике, г. Москва (морские, речные перевозки)",Информация отсутствует,Информация отсутствует,ООО Северная Логистика,Москва,Информация отсутствует
https://hh.ru/vacancy/111399805?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по логистике (автоперевозки)/менеджер по транспортной логистике,Информация отсутствует,Информация отсутствует,ООО ТК Помор-Логистик,Москва,Информация отсутствует
https://hh.ru/vacancy/107247321?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Администратор по курьерской доставке/логист,Информация отсутствует,Информация отсутствует,X5 Digital,Москва,Курьяново
https://hh.ru/vacancy/112885719?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Диспетчер-логист,Информация отсутствует,Информация отсутствует,ООО ТК Ника,Москва,Информация отсутствует
https://hh.ru/vacancy/109562579?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике в Китай,Информация отсутствует,Информация отсутствует,"Д-Транс, Группа Компаний",Москва,Информация отсутствует
https://hh.ru/vacancy/113257278?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике (Морская линия),Информация отсутствует,Информация отсутствует,ООО Транзит,Москва,Преображенская площадь
https://hh.ru/vacancy/113321673?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по логистике/ассистент менеджера ВЭД,Информация отсутствует,Информация отсутствует,ФГУП НИЦ Курчатовский институт - ВИАМ,Москва,Бауманская
https://hh.ru/vacancy/113702626?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по методологии и организации процессов логистики,Информация отсутствует,Информация отсутствует,АО МАЗ «Москвич»,Москва,Текстильщики
https://hh.ru/vacancy/112723717?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Логист,Информация отсутствует,Информация отсутствует,SUCCESS HR,Москва,Информация отсутствует
https://hh.ru/vacancy/111735795?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Ведущий специалист по логистике и ВЭД,Информация отсутствует,Информация отсутствует,NOVI.GROUP,Москва,Ленинский проспект
https://hh.ru/vacancy/113321163?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Ведущий специалист по транспортной логистике/логист,Информация отсутствует,Информация отсутствует,ЭкоЛайн,Москва,Владыкино
https://hh.ru/vacancy/112343895?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Диспетчер-логист,Информация отсутствует,Информация отсутствует,ПАО «Газпром нефть» Логистика,Москва,Информация отсутствует
https://hh.ru/vacancy/112154325?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике собственного транспорта (по Москве и Московской Области),Информация отсутствует,Информация отсутствует,ООО Валда,Москва,Информация отсутствует
https://hh.ru/vacancy/113298403?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Кладовщик/логист в магазин детского оружия,Информация отсутствует,Информация отсутствует,Orbeegun,Москва,Сокольники
https://hh.ru/vacancy/106904114?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Логист-экспедитор,Информация отсутствует,Информация отсутствует,ООО Союз-Логистик,Москва,Информация отсутствует
https://hh.ru/vacancy/113152304?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике ВЭД,Информация отсутствует,Информация отсутствует,SweetOpt,Москва,Сокольники
https://hh.ru/vacancy/111837031?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по организации автомобильных перевозок/логист (направление страны СНГ),Информация отсутствует,Информация отсутствует,ООО ФККГруп,Москва,Окская
https://hh.ru/vacancy/113018760?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Менеджер по логистике,Информация отсутствует,Информация отсутствует,Агентство КИТ Консалт,Москва,Информация отсутствует
https://hh.ru/vacancy/110140338?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Руководитель отдела логистики / Менеджер по логистике,Информация отсутствует,Информация отсутствует,ООО Джойсити,Москва,Информация отсутствует
https://hh.ru/vacancy/108691862?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,"Специалист по рекламации поставок (Склад/логистика, B2B сегмент)",Информация отсутствует,Информация отсутствует,WILDBERRIES,Москва,Информация отсутствует
https://hh.ru/vacancy/112134542?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Ассистент менеджера по логистике ВЭД и таможенному оформлению IT-оборудования,Информация отсутствует,Информация отсутствует,ООО Компания АрмИТ,Москва,Информация отсутствует
https://hh.ru/vacancy/113132407?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Стажер менеджера по логистике,Информация отсутствует,Информация отсутствует,ООО ТЭК ЛидерТранс,Москва,Информация отсутствует
https://hh.ru/vacancy/112517157?query=%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D1%81%D1%82+%D0%BF%D0%BE+%D0%BB%D0%BE%D0%B3%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B5&hhtmFrom=vacancy_search_list,Специалист по логистике (автомобильные и железнодорожные перевозки),Информация отсутствует,Информация отсутствует,DPD в России,Москва,Преображенская площадь
